X,CH1,Start,Increment
449,(0.001400),,
450,(0.001400),,
451,(0.001400),,
452,(0.001400),,
453,(0.001400),,
454,(0.001400),,
455,(0.001400),,
456,(0.001400),,
457,(0.001400),,
458,(0.001400),,
459,(0.001400),,
460,(0.001400),,
461,(0.001400),,
462,(0.001400),,
463,(0.001400),,
464,(0.001400),,
465,(0.001400),,
466,(0.001400),,
467,(0.001400),,
468,(0.001400),,
469,(0.001400),,
470,(0.001600),,
471,(0.001400),,
472,(0.001400),,
473,(0.001600),,
474,(0.001400),,
475,(0.001600),,
476,(0.001600),,
477,(0.001600),,
478,(0.001400),,
479,(0.001600),,
480,(0.001600),,
481,(0.001400),,
482,(0.001600),,
483,(0.001600),,
484,(0.001600),,
485,(0.001600),,
486,(0.001600),,
487,(0.001600),,
488,(0.001600),,
489,(0.001600),,
490,(0.001600),,
491,(0.001600),,
492,(0.001600),,
493,(0.001600),,
494,(0.001600),,
495,(0.001600),,
496,(0.001600),,
497,(0.001600),,
498,(0.001600),,
499,(0.001600),,
500,(0.001600),,
501,(0.001600),,
502,(0.001600),,
503,(0.001600),,
504,(0.001600),,
505,(0.001600),,
506,(0.001600),,
507,(0.001400),,
508,(0.001400),,
509,(0.001200),,
510,(0.001200),,
511,(0.001200),,
512,(0.001000),,
513,(0.001000),,
514,(0.001000),,
515,(0.001000),,
516,(0.000800),,
517,(0.000800),,
518,(0.000800),,
519,(0.000800),,
520,(0.000800),,
521,(0.000800),,
522,(0.000800),,
523,(0.000800),,
524,(0.000800),,
525,(0.000600),,
526,(0.000600),,
527,(0.000600),,
528,(0.000600),,
529,(0.000400),,
530,(0.000400),,
531,(0.000200),,
532,(0.000200),,
533,(0.000200),,
534,(0.000200),,
535,0.000000 ,,
536,0.000000 ,,
537,0.000000 ,,
538,0.000000 ,,
539,0.000000 ,,
540,0.000200 ,,
541,0.000200 ,,
542,0.000200 ,,
543,0.000200 ,,
544,0.000200 ,,
545,0.000200 ,,
546,0.000200 ,,
547,0.000200 ,,
548,0.000200 ,,
549,0.000200 ,,
550,0.000400 ,,
551,0.000400 ,,
552,0.000400 ,,
553,0.000400 ,,
554,0.000400 ,,
555,0.000400 ,,
556,0.000400 ,,
557,0.000400 ,,
558,0.000400 ,,
559,0.000400 ,,
560,0.000400 ,,
561,0.000400 ,,
562,0.000400 ,,
563,0.000400 ,,
564,0.000400 ,,
565,0.000400 ,,
566,0.000400 ,,
567,0.000400 ,,
568,0.000400 ,,
569,0.000400 ,,
570,0.000400 ,,
571,0.000400 ,,
572,0.000400 ,,
573,0.000400 ,,
574,0.000400 ,,
575,0.000400 ,,
576,0.000400 ,,
577,0.000400 ,,
578,0.000400 ,,
579,0.000400 ,,
580,0.000400 ,,
581,0.000400 ,,
582,0.000400 ,,
583,0.000400 ,,
584,0.000400 ,,
585,0.000400 ,,
586,0.000400 ,,
587,0.000400 ,,
588,0.000400 ,,
589,0.000400 ,,
590,0.000400 ,,
591,0.000400 ,,
592,0.000400 ,,
593,0.000400 ,,
594,0.000400 ,,
595,0.000400 ,,
596,0.000400 ,,
597,0.000400 ,,
598,0.000400 ,,
599,0.000400 ,,
600,0.000400 ,,
601,0.000400 ,,
602,0.000400 ,,
603,0.000400 ,,
604,0.000400 ,,
605,0.000400 ,,
606,0.000400 ,,
607,0.000400 ,,
608,0.000400 ,,
609,0.000400 ,,
610,0.000400 ,,
611,0.000400 ,,
612,0.000400 ,,
613,0.000400 ,,
614,0.000400 ,,
615,0.000200 ,,
616,0.000200 ,,
617,0.000200 ,,
618,0.000000 ,,
619,0.000000 ,,
620,0.000000 ,,
621,(0.000200),,
622,(0.000200),,
623,(0.000200),,
624,(0.000200),,
625,(0.000200),,
626,(0.000200),,
627,(0.000200),,
628,(0.000400),,
629,(0.000400),,
630,(0.000400),,
631,(0.000400),,
632,(0.000400),,
633,(0.000400),,
634,(0.000400),,
635,(0.000400),,
636,(0.000400),,
637,(0.000400),,
638,(0.000400),,
639,(0.000400),,
640,(0.000600),,
641,(0.000600),,
642,(0.000800),,
643,(0.000800),,
644,(0.000800),,
645,(0.000800),,
646,(0.001000),,
647,(0.001000),,
648,(0.001000),,
649,(0.001000),,
650,(0.001200),,
651,(0.001200),,
652,(0.001200),,
653,(0.001200),,
654,(0.001200),,
655,(0.001200),,
656,(0.001200),,
657,(0.001400),,
658,(0.001400),,
659,(0.001400),,
660,(0.001400),,
661,(0.001400),,
662,(0.001400),,
663,(0.001400),,
664,(0.001400),,
665,(0.001400),,
666,(0.001400),,
667,(0.001400),,
668,(0.001400),,
669,(0.001400),,
670,(0.001400),,
671,(0.001400),,
672,(0.001400),,
673,(0.001400),,
674,(0.001400),,
675,(0.001400),,
676,(0.001400),,
677,(0.001400),,
678,(0.001400),,
679,(0.001400),,
680,(0.001400),,
681,(0.001400),,
682,(0.001400),,
683,(0.001400),,
684,(0.001400),,
685,(0.001400),,
686,(0.001400),,
687,(0.001400),,
688,(0.001600),,
689,(0.001400),,
690,(0.001600),,
691,(0.001600),,
692,(0.001400),,
693,(0.001600),,
694,(0.001600),,
695,(0.001400),,
696,(0.001400),,
697,(0.001600),,
698,(0.001600),,
699,(0.001400),,
700,(0.001400),,
701,(0.001400),,
702,(0.001200),,
703,(0.001200),,
704,(0.001200),,
705,(0.001000),,
706,(0.001000),,
707,(0.001000),,
708,(0.001000),,
709,(0.001000),,
710,(0.000800),,
711,(0.000800),,
712,(0.000800),,
713,(0.000800),,
714,(0.000800),,
715,(0.000800),,
716,(0.000800),,
717,(0.000800),,
718,(0.000600),,
719,(0.000600),,
720,(0.000600),,
721,(0.000600),,
722,(0.000400),,
723,(0.000400),,
724,(0.000400),,
725,(0.000200),,
726,(0.000200),,
727,(0.000200),,
728,(0.000200),,
729,0.000000 ,,
730,0.000000 ,,
731,0.000000 ,,
732,0.000000 ,,
733,0.000000 ,,
734,0.000200 ,,
735,0.000200 ,,
736,0.000200 ,,
737,0.000200 ,,
738,0.000200 ,,
739,0.000200 ,,
740,0.000200 ,,
741,0.000200 ,,
742,0.000200 ,,
743,0.000200 ,,
744,0.000400 ,,
745,0.000400 ,,
746,0.000400 ,,
747,0.000400 ,,
748,0.000400 ,,
749,0.000400 ,,
750,0.000400 ,,
751,0.000600 ,,
752,0.000600 ,,
753,0.000600 ,,
754,0.000800 ,,
755,0.000800 ,,
756,0.000800 ,,
757,0.001000 ,,
758,0.001000 ,,
759,0.001000 ,,
760,0.001000 ,,
761,0.001000 ,,
762,0.001000 ,,
763,0.001000 ,,
764,0.001200 ,,
765,0.001200 ,,
766,0.001200 ,,
767,0.001200 ,,
768,0.001200 ,,
769,0.001200 ,,
770,0.001200 ,,
771,0.001200 ,,
772,0.001200 ,,
773,0.001200 ,,
774,0.001200 ,,
775,0.001200 ,,
776,0.001400 ,,
777,0.001400 ,,
778,0.001400 ,,
779,0.001400 ,,
780,0.001400 ,,
781,0.001400 ,,
782,0.001400 ,,
783,0.001400 ,,
784,0.001400 ,,
785,0.001400 ,,
786,0.001400 ,,
787,0.001400 ,,
788,0.001400 ,,
789,0.001400 ,,
790,0.001400 ,,
791,0.001400 ,,
792,0.001400 ,,
793,0.001400 ,,
794,0.001400 ,,
795,0.001400 ,,
796,0.001400 ,,
797,0.001400 ,,
798,0.001400 ,,
799,0.001400 ,,
800,0.001400 ,,
801,0.001400 ,,
802,0.001400 ,,
803,0.001400 ,,
804,0.001400 ,,
805,0.001400 ,,
806,0.001400 ,,
807,0.001400 ,,
808,0.001400 ,,
809,0.001400 ,,
810,0.001400 ,,
811,0.001200 ,,
812,0.001200 ,,
813,0.001200 ,,
814,0.001000 ,,
815,0.001000 ,,
816,0.001000 ,,
817,0.000800 ,,
818,0.000800 ,,
819,0.000800 ,,
820,0.000800 ,,
821,0.000800 ,,
822,0.000800 ,,
823,0.000600 ,,
824,0.000600 ,,
825,0.000600 ,,
826,0.000600 ,,
827,0.000600 ,,
828,0.000600 ,,
829,0.000600 ,,
830,0.000600 ,,
831,0.000600 ,,
832,0.000600 ,,
833,0.000600 ,,
834,0.000600 ,,
835,0.000600 ,,
836,0.000400 ,,
837,0.000400 ,,
838,0.000400 ,,
839,0.000400 ,,
840,0.000400 ,,
841,0.000400 ,,
842,0.000200 ,,
843,0.000200 ,,
844,0.000200 ,,
845,0.000200 ,,
846,0.000000 ,,
847,0.000000 ,,
848,0.000000 ,,
849,(0.000200),,
850,(0.000200),,
851,(0.000200),,
852,(0.000200),,
853,(0.000200),,
854,(0.000200),,
855,(0.000400),,
856,(0.000400),,
857,(0.000400),,
858,(0.000400),,
859,(0.000400),,
860,(0.000400),,
861,(0.000400),,
862,(0.000400),,
863,(0.000400),,
864,(0.000400),,
865,(0.000400),,
866,(0.000400),,
867,(0.000400),,
868,(0.000400),,
869,(0.000400),,
870,(0.000400),,
871,(0.000400),,
872,(0.000600),,
873,(0.000600),,
874,(0.000600),,
875,(0.000600),,
876,(0.000600),,
877,(0.000600),,
878,(0.000600),,
879,(0.000600),,
880,(0.000600),,
881,(0.000600),,
882,(0.000600),,
883,(0.000600),,
884,(0.000600),,
885,(0.000600),,
886,(0.000600),,
887,(0.000600),,
888,(0.000600),,
889,(0.000600),,
890,(0.000600),,
891,(0.000600),,
892,(0.000600),,
893,(0.000600),,
894,(0.000600),,
895,(0.000600),,
896,(0.000600),,
897,(0.000600),,
898,(0.000600),,
899,(0.000600),,
900,(0.000600),,
901,(0.000600),,
902,(0.000600),,
903,(0.000600),,
904,(0.000600),,
905,(0.000600),,
906,(0.000600),,
907,(0.000600),,
908,(0.000600),,
909,(0.000600),,
910,(0.000600),,
911,(0.000600),,
912,(0.000600),,
913,(0.000600),,
914,(0.000600),,
915,(0.000600),,
916,(0.000600),,
917,(0.000600),,
918,(0.000400),,
919,(0.000400),,
920,(0.000200),,
921,(0.000200),,
922,(0.000200),,
923,(0.000200),,
924,0.000000 ,,
925,0.000000 ,,
926,0.000000 ,,
927,0.000000 ,,
928,0.000000 ,,
929,0.000200 ,,
930,0.000200 ,,
931,0.000200 ,,
932,0.000200 ,,
933,0.000200 ,,
934,0.000200 ,,
935,0.000200 ,,
936,0.000200 ,,
937,0.000200 ,,
938,0.000200 ,,
939,0.000400 ,,
940,0.000400 ,,
941,0.000400 ,,
942,0.000600 ,,
943,0.000600 ,,
944,0.000600 ,,
945,0.000800 ,,
946,0.000800 ,,
947,0.000800 ,,
948,0.001000 ,,
949,0.001000 ,,
950,0.001000 ,,
951,0.001000 ,,
952,0.001000 ,,
953,0.001200 ,,
954,0.001200 ,,
955,0.001200 ,,
956,0.001200 ,,
957,0.001200 ,,
958,0.001200 ,,
959,0.001200 ,,
960,0.001200 ,,
961,0.001200 ,,
962,0.001200 ,,
963,0.001200 ,,
964,0.001200 ,,
965,0.001200 ,,
966,0.001400 ,,
967,0.001200 ,,
968,0.001400 ,,
969,0.001400 ,,
970,0.001400 ,,
971,0.001400 ,,
972,0.001400 ,,
973,0.001400 ,,
974,0.001400 ,,
975,0.001400 ,,
976,0.001400 ,,
977,0.001400 ,,
978,0.001400 ,,
979,0.001400 ,,
980,0.001400 ,,
981,0.001400 ,,
982,0.001600 ,,
983,0.001600 ,,
984,0.001600 ,,
985,0.001800 ,,
986,0.001800 ,,
987,0.001800 ,,
988,0.001800 ,,
989,0.002000 ,,
990,0.002000 ,,
991,0.002000 ,,
992,0.002000 ,,
993,0.002000 ,,
994,0.002000 ,,
995,0.002000 ,,
996,0.002200 ,,
997,0.002200 ,,
998,0.002200 ,,
999,0.002200 ,,
1000,0.002200 ,,
1001,0.002200 ,,
1002,0.002200 ,,
1003,0.002200 ,,
1004,0.002200 ,,
1005,0.002200 ,,
1006,0.002400 ,,
1007,0.002400 ,,
1008,0.002400 ,,
1009,0.002400 ,,
1010,0.002600 ,,
1011,0.002600 ,,
1012,0.002600 ,,
1013,0.002600 ,,
1014,0.002600 ,,
1015,0.002600 ,,
1016,0.002600 ,,
1017,0.002600 ,,
1018,0.002600 ,,
1019,0.002600 ,,
1020,0.002400 ,,
1021,0.002400 ,,
1022,0.002400 ,,
1023,0.002200 ,,
1024,0.002200 ,,
1025,0.002200 ,,
1026,0.002200 ,,
1027,0.002200 ,,
1028,0.002000 ,,
1029,0.002000 ,,
1030,0.002000 ,,
1031,0.002000 ,,
1032,0.002000 ,,
1033,0.001800 ,,
1034,0.001800 ,,
1035,0.001600 ,,
1036,0.001600 ,,
1037,0.001600 ,,
1038,0.001600 ,,
1039,0.001600 ,,
1040,0.001600 ,,
1041,0.001600 ,,
1042,0.001600 ,,
1043,0.001600 ,,
1044,0.001600 ,,
1045,0.001400 ,,
1046,0.001400 ,,
1047,0.001400 ,,
1048,0.001400 ,,
1049,0.001400 ,,
1050,0.001400 ,,
1051,0.001400 ,,
1052,0.001400 ,,
1053,0.001400 ,,
1054,0.001400 ,,
1055,0.001200 ,,
1056,0.001200 ,,
1057,0.001200 ,,
1058,0.001000 ,,
1059,0.001000 ,,
1060,0.001000 ,,
1061,0.001000 ,,
1062,0.000800 ,,
1063,0.000800 ,,
1064,0.000800 ,,
1065,0.000800 ,,
1066,0.000800 ,,
1067,0.000600 ,,
1068,0.000600 ,,
1069,0.000600 ,,
1070,0.000600 ,,
1071,0.000600 ,,
1072,0.000600 ,,
1073,0.000600 ,,
1074,0.000600 ,,
1075,0.000600 ,,
1076,0.000600 ,,
1077,0.000600 ,,
1078,0.000600 ,,
1079,0.000600 ,,
1080,0.000400 ,,
1081,0.000400 ,,
1082,0.000400 ,,
1083,0.000400 ,,
1084,0.000400 ,,
1085,0.000400 ,,
1086,0.000400 ,,
1087,0.000400 ,,
1088,0.000400 ,,
1089,0.000400 ,,
1090,0.000400 ,,
1091,0.000400 ,,
1092,0.000400 ,,
1093,0.000400 ,,
1094,0.000400 ,,
1095,0.000400 ,,
1096,0.000400 ,,
1097,0.000400 ,,
1098,0.000400 ,,
1099,0.000400 ,,
1100,0.000400 ,,
1101,0.000400 ,,
1102,0.000400 ,,
1103,0.000400 ,,
1104,0.000400 ,,
1105,0.000400 ,,
1106,0.000400 ,,
1107,0.000400 ,,
1108,0.000400 ,,
1109,0.000400 ,,
1110,0.000400 ,,
1111,0.000400 ,,
1112,0.000400 ,,
1113,0.000400 ,,
1114,0.000400 ,,
1115,0.000400 ,,
1116,0.000400 ,,
1117,0.000400 ,,
1118,0.000400 ,,
1119,0.000400 ,,
1120,0.000400 ,,
1121,0.000400 ,,
1122,0.000400 ,,
1123,0.000400 ,,
1124,0.000400 ,,
1125,0.000400 ,,
1126,0.000400 ,,
1127,0.000400 ,,
1128,0.000400 ,,
1129,0.000400 ,,
1130,0.000400 ,,
1131,0.000400 ,,
1132,0.000600 ,,
1133,0.000600 ,,
1134,0.000600 ,,
1135,0.000800 ,,
1136,0.000800 ,,
1137,0.000800 ,,
1138,0.001000 ,,
1139,0.001000 ,,
1140,0.001000 ,,
1141,0.001000 ,,
1142,0.001000 ,,
1143,0.001200 ,,
1144,0.001200 ,,
1145,0.001200 ,,
1146,0.001200 ,,
1147,0.001200 ,,
1148,0.001200 ,,
1149,0.001200 ,,
1150,0.001200 ,,
1151,0.001200 ,,
1152,0.001200 ,,
1153,0.001200 ,,
1154,0.001200 ,,
1155,0.001200 ,,
1156,0.001200 ,,
1157,0.001200 ,,
1158,0.001400 ,,
1159,0.001400 ,,
1160,0.001400 ,,
1161,0.001400 ,,
1162,0.001400 ,,
1163,0.001400 ,,
1164,0.001600 ,,
1165,0.001600 ,,
1166,0.001600 ,,
1167,0.001800 ,,
1168,0.001800 ,,
1169,0.001800 ,,
1170,0.001800 ,,
1171,0.002000 ,,
1172,0.002000 ,,
1173,0.002000 ,,
1174,0.002000 ,,
1175,0.002000 ,,
1176,0.002000 ,,
1177,0.002000 ,,
1178,0.002200 ,,
1179,0.002200 ,,
1180,0.002200 ,,
1181,0.002200 ,,
1182,0.002200 ,,
1183,0.002200 ,,
1184,0.002200 ,,
1185,0.002200 ,,
1186,0.002200 ,,
1187,0.002200 ,,
1188,0.002200 ,,
1189,0.002200 ,,
1190,0.002200 ,,
1191,0.002200 ,,
1192,0.002200 ,,
1193,0.002200 ,,
1194,0.002400 ,,
1195,0.002400 ,,
1196,0.002600 ,,
1197,0.002600 ,,
1198,0.002600 ,,
1199,0.002800 ,,
1200,0.002800 ,,
1201,0.002800 ,,
1202,0.002800 ,,
1203,0.002800 ,,
1204,0.002800 ,,
1205,0.003000 ,,
1206,0.003000 ,,
1207,0.003000 ,,
1208,0.003000 ,,
1209,0.003000 ,,
1210,0.003000 ,,
1211,0.003000 ,,
1212,0.003200 ,,
1213,0.003200 ,,
1214,0.003200 ,,
1215,0.003200 ,,
1216,0.003200 ,,
1217,0.003200 ,,
1218,0.003200 ,,
1219,0.003200 ,,
1220,0.003200 ,,
1221,0.003200 ,,
1222,0.003200 ,,
1223,0.003200 ,,
1224,0.003200 ,,
1225,0.003200 ,,
1226,0.003200 ,,
1227,0.003200 ,,
1228,0.003200 ,,
1229,0.003200 ,,
1230,0.003200 ,,
1231,0.003200 ,,
1232,0.003200 ,,
1233,0.003200 ,,
1234,0.003200 ,,
1235,0.003200 ,,
1236,0.003200 ,,
1237,0.003200 ,,
1238,0.003200 ,,
1239,0.003200 ,,
1240,0.003200 ,,
1241,0.003200 ,,
1242,0.003200 ,,
1243,0.003200 ,,
1244,0.003200 ,,
1245,0.003200 ,,
1246,0.003200 ,,
1247,0.003200 ,,
1248,0.003200 ,,
1249,0.003200 ,,
1250,0.003200 ,,
1251,0.003200 ,,
1252,0.003200 ,,
1253,0.003200 ,,
1254,0.003200 ,,
1255,0.003200 ,,
1256,0.003200 ,,
1257,0.003200 ,,
1258,0.003200 ,,
1259,0.003200 ,,
1260,0.003000 ,,
1261,0.003000 ,,
1262,0.003000 ,,
1263,0.002800 ,,
1264,0.002800 ,,
1265,0.002800 ,,
1266,0.002800 ,,
1267,0.002600 ,,
1268,0.002600 ,,
1269,0.002600 ,,
1270,0.002600 ,,
1271,0.002600 ,,
1272,0.002600 ,,
1273,0.002600 ,,
1274,0.002400 ,,
1275,0.002400 ,,
1276,0.002400 ,,
1277,0.002400 ,,
1278,0.002400 ,,
1279,0.002400 ,,
1280,0.002400 ,,
1281,0.002400 ,,
1282,0.002400 ,,
1283,0.002400 ,,
1284,0.002400 ,,
1285,0.002400 ,,
1286,0.002400 ,,
1287,0.002400 ,,
1288,0.002400 ,,
1289,0.002400 ,,
1290,0.002400 ,,
1291,0.002400 ,,
1292,0.002400 ,,
1293,0.002400 ,,
1294,0.002400 ,,
1295,0.002400 ,,
1296,0.002400 ,,
1297,0.002400 ,,
1298,0.002200 ,,
1299,0.001800 ,,
1300,0.001400 ,,
1301,0.001200 ,,
1302,0.001000 ,,
1303,0.000800 ,,
1304,0.000400 ,,
