X,CH1,Start,Increment,adjusted
243,0,,,0.0112
244,0,,,0.0112
245,0,,,0.0112
246,0,,,0.0112
247,0,,,0.0112
248,0,,,0.0112
249,0,,,0.0112
250,0,,,0.0112
251,0,,,0.0112
252,0,,,0.0112
253,0,,,0.0112
254,0,,,0.0112
255,0,,,0.0112
256,0,,,0.0112
257,0,,,0.0112
258,0,,,0.0112
259,0,,,0.0112
260,0,,,0.0112
261,0,,,0.0112
262,0,,,0.0112
263,0,,,0.0112
264,0,,,0.0112
265,0,,,0.0112
266,0,,,0.0112
267,0,,,0.0112
268,0,,,0.0112
269,0,,,0.0112
270,0,,,0.0112
271,0,,,0.0112
272,0,,,0.0112
273,0,,,0.0112
274,0,,,0.0112
275,0,,,0.0112
276,0,,,0.0112
277,0,,,0.0112
278,0,,,0.0112
279,0,,,0.0112
280,0,,,0.0112
281,0,,,0.0112
282,0,,,0.0112
283,0,,,0.0112
284,0,,,0.0112
285,0,,,0.0112
286,0,,,0.0112
287,0,,,0.0112
288,0,,,0.0112
289,0,,,0.0112
290,0,,,0.0112
291,0,,,0.0112
292,0,,,0.0112
293,0,,,0.0112
294,0,,,0.0112
295,0,,,0.0112
296,0,,,0.0112
297,0,,,0.0112
298,0,,,0.0112
299,0,,,0.0112
300,0,,,0.0112
301,0,,,0.0112
302,0,,,0.0112
303,0,,,0.0112
304,0,,,0.0112
305,0,,,0.0112
306,0,,,0.0112
307,0,,,0.0112
308,0,,,0.0112
309,0,,,0.0112
310,0,,,0.0112
311,0,,,0.0112
312,0,,,0.0112
313,0,,,0.0112
314,0,,,0.0112
315,0,,,0.0112
316,0,,,0.0112
317,0,,,0.0112
318,0,,,0.0112
319,0,,,0.0112
320,0,,,0.0112
321,0,,,0.0112
322,0,,,0.0112
323,0,,,0.0112
324,0,,,0.0112
325,0,,,0.0112
326,0,,,0.0112
327,0,,,0.0112
328,0,,,0.0112
329,0,,,0.0112
330,0,,,0.0112
331,0,,,0.0112
332,0,,,0.0112
333,0,,,0.0112
334,0,,,0.0112
335,0,,,0.0112
336,0,,,0.0112
337,0,,,0.0112
338,0,,,0.0112
339,0,,,0.0112
340,0,,,0.0112
341,0,,,0.0112
342,0,,,0.0112
343,0,,,0.0112
344,0,,,0.0112
345,0,,,0.0112
346,0,,,0.0112
347,0,,,0.0112
348,0,,,0.0112
349,0,,,0.0112
350,0,,,0.0112
351,0,,,0.0112
352,0,,,0.0112
353,0,,,0.0112
354,0,,,0.0112
355,0,,,0.0112
356,0,,,0.0112
357,0,,,0.0112
358,0,,,0.0112
359,0,,,0.0112
360,0,,,0.0112
361,0,,,0.0112
362,0,,,0.0112
363,0,,,0.0112
364,0,,,0.0112
365,0,,,0.0112
366,0,,,0.0112
367,0,,,0.0112
368,0,,,0.0112
369,0,,,0.0112
370,0,,,0.0112
371,0,,,0.0112
372,0,,,0.0112
373,0,,,0.0112
374,0,,,0.0112
375,0,,,0.0112
376,0,,,0.0112
377,0,,,0.0112
378,0,,,0.0112
379,0,,,0.0112
380,0,,,0.0112
381,0,,,0.0112
382,0,,,0.0112
383,0,,,0.0112
384,0,,,0.0112
385,0,,,0.0112
386,0,,,0.0112
387,0,,,0.0112
388,0,,,0.0112
389,0,,,0.0112
390,0,,,0.0112
391,0,,,0.0112
392,0,,,0.0112
393,0,,,0.0112
394,0,,,0.0112
395,0,,,0.0112
396,0,,,0.0112
397,0,,,0.0112
398,0,,,0.0112
399,0,,,0.0112
400,0,,,0.0112
401,0,,,0.0112
402,0,,,0.0112
403,0,,,0.0112
404,0,,,0.0112
405,0,,,0.0112
406,0,,,0.0112
407,0,,,0.0112
408,0,,,0.0112
409,0,,,0.0112
410,0,,,0.0112
411,0,,,0.0112
412,0,,,0.0112
413,0,,,0.0112
414,0,,,0.0112
415,0,,,0.0112
416,0,,,0.0112
417,0,,,0.0112
418,0,,,0.0112
419,0,,,0.0112
420,0,,,0.0112
421,0,,,0.0112
422,0,,,0.0112
423,0,,,0.0112
424,0,,,0.0112
425,0,,,0.0112
426,0,,,0.0112
427,0,,,0.0112
428,0,,,0.0112
429,0,,,0.0112
430,0,,,0.0112
431,0,,,0.0112
432,0,,,0.0112
433,0,,,0.0112
434,0,,,0.0112
435,0,,,0.0112
436,0,,,0.0112
437,0,,,0.0112
438,0,,,0.0112
439,0,,,0.0112
440,0,,,0.0112
441,0,,,0.0112
442,0,,,0.0112
443,0,,,0.0112
444,0,,,0.0112
445,0,,,0.0112
446,0,,,0.0112
447,0,,,0.0112
448,0,,,0.0112
449,0,,,0.0112
450,0,,,0.0112
451,0,,,0.0112
452,0,,,0.0112
453,0,,,0.0112
454,0,,,0.0112
455,0,,,0.0112
456,0,,,0.0112
457,0,,,0.0112
458,0,,,0.0112
459,0,,,0.0112
460,0,,,0.0112
461,0,,,0.0112
462,0,,,0.0112
463,0,,,0.0112
464,0,,,0.0112
465,0,,,0.0112
466,0,,,0.0112
467,0,,,0.0112
468,0,,,0.0112
469,0,,,0.0112
470,0,,,0.0112
471,0,,,0.0112
472,0,,,0.0112
473,0,,,0.0112
474,0,,,0.0112
475,0,,,0.0112
476,0,,,0.0112
477,0,,,0.0112
478,0,,,0.0112
479,0,,,0.0112
480,0,,,0.0112
481,0,,,0.0112
482,0,,,0.0112
483,0,,,0.0112
484,0,,,0.0112
485,0,,,0.0112
486,0,,,0.0112
487,0,,,0.0112
488,0,,,0.0112
489,0,,,0.0112
490,0,,,0.0112
491,0,,,0.0112
492,0,,,0.0112
493,0,,,0.0112
494,0,,,0.0112
495,0,,,0.0112
496,0,,,0.0112
497,0,,,0.0112
498,0,,,0.0112
499,0,,,0.0112
500,0,,,0.0112
501,0,,,0.0112
502,0,,,0.0112
503,0,,,0.0112
504,0,,,0.0112
505,0,,,0.0112
506,0,,,0.0112
507,0,,,0.0112
508,0,,,0.0112
509,0,,,0.0112
510,0,,,0.0112
511,0,,,0.0112
512,0,,,0.0112
513,0,,,0.0112
514,0.00028,,,0.01148
515,0.00028,,,0.01148
516,0.00028,,,0.01148
517,0.00056,,,0.01176
518,0.00056,,,0.01176
519,0.00084,,,0.01204
520,0.00084,,,0.01204
521,0.00112,,,0.01232
522,0.00112,,,0.01232
523,0.00112,,,0.01232
524,0.00112,,,0.01232
525,0.0014,,,0.0126
526,0.0014,,,0.0126
527,0.0014,,,0.0126
528,0.00168,,,0.01288
529,0.00168,,,0.01288
530,0.00196,,,0.01316
531,0.00196,,,0.01316
532,0.00196,,,0.01316
533,0.00224,,,0.01344
534,0.00224,,,0.01344
535,0.00224,,,0.01344
536,0.00224,,,0.01344
537,0.00252,,,0.01372
538,0.00252,,,0.01372
539,0.0028,,,0.014
540,0.0028,,,0.014
541,0.00308,,,0.01428
542,0.00308,,,0.01428
543,0.00308,,,0.01428
544,0.00308,,,0.01428
545,0.00336,,,0.01456
546,0.00336,,,0.01456
547,0.00336,,,0.01456
548,0.00336,,,0.01456
549,0.00364,,,0.01484
550,0.00364,,,0.01484
551,0.00364,,,0.01484
552,0.00364,,,0.01484
553,0.00364,,,0.01484
554,0.00392,,,0.01512
555,0.00392,,,0.01512
556,0.00392,,,0.01512
557,0.0042,,,0.0154
558,0.0042,,,0.0154
559,0.0042,,,0.0154
560,0.0042,,,0.0154
561,0.00448,,,0.01568
562,0.00448,,,0.01568
563,0.00448,,,0.01568
564,0.00448,,,0.01568
565,0.00448,,,0.01568
566,0.00448,,,0.01568
567,0.00448,,,0.01568
568,0.00476,,,0.01596
569,0.00476,,,0.01596
570,0.00476,,,0.01596
571,0.00476,,,0.01596
572,0.00476,,,0.01596
573,0.00476,,,0.01596
574,0.00476,,,0.01596
575,0.00476,,,0.01596
576,0.00476,,,0.01596
577,0.00476,,,0.01596
578,0.00476,,,0.01596
579,0.00476,,,0.01596
580,0.00476,,,0.01596
581,0.00476,,,0.01596
582,0.00476,,,0.01596
583,0.00476,,,0.01596
584,0.00476,,,0.01596
585,0.00476,,,0.01596
586,0.00476,,,0.01596
587,0.00476,,,0.01596
588,0.00476,,,0.01596
589,0.00476,,,0.01596
590,0.00476,,,0.01596
591,0.00476,,,0.01596
592,0.00476,,,0.01596
593,0.00448,,,0.01568
594,0.00448,,,0.01568
595,0.00448,,,0.01568
596,0.00448,,,0.01568
597,0.00448,,,0.01568
598,0.00448,,,0.01568
599,0.0042,,,0.0154
600,0.0042,,,0.0154
601,0.0042,,,0.0154
602,0.0042,,,0.0154
603,0.0042,,,0.0154
604,0.0042,,,0.0154
605,0.0042,,,0.0154
606,0.0042,,,0.0154
607,0.0042,,,0.0154
608,0.0042,,,0.0154
609,0.0042,,,0.0154
610,0.0042,,,0.0154
611,0.00392,,,0.01512
612,0.00392,,,0.01512
613,0.00392,,,0.01512
614,0.00364,,,0.01484
615,0.00364,,,0.01484
616,0.00364,,,0.01484
617,0.00364,,,0.01484
618,0.00336,,,0.01456
619,0.00336,,,0.01456
620,0.00336,,,0.01456
621,0.00308,,,0.01428
622,0.00308,,,0.01428
623,0.00308,,,0.01428
624,0.0028,,,0.014
625,0.0028,,,0.014
626,0.0028,,,0.014
627,0.00252,,,0.01372
628,0.00252,,,0.01372
629,0.00224,,,0.01344
630,0.00224,,,0.01344
631,0.00224,,,0.01344
632,0.00196,,,0.01316
633,0.00196,,,0.01316
634,0.00196,,,0.01316
635,0.00168,,,0.01288
636,0.00168,,,0.01288
637,0.0014,,,0.0126
638,0.0014,,,0.0126
639,0.0014,,,0.0126
640,0.00112,,,0.01232
641,0.00112,,,0.01232
642,0.00084,,,0.01204
643,0.00084,,,0.01204
644,0.00084,,,0.01204
645,0.00056,,,0.01176
646,0.00056,,,0.01176
647,0.00028,,,0.01148
648,0.00028,,,0.01148
649,0.00028,,,0.01148
650,0,,,0.0112
651,0,,,0.0112
652,0,,,0.0112
653,-0.00028,,,0.01092
654,-0.00028,,,0.01092
655,-0.00028,,,0.01092
656,-0.00028,,,0.01092
657,-0.00056,,,0.01064
658,-0.00056,,,0.01064
659,-0.00084,,,0.01036
660,-0.00084,,,0.01036
661,-0.00084,,,0.01036
662,-0.00112,,,0.01008
663,-0.00112,,,0.01008
664,-0.00112,,,0.01008
665,-0.00112,,,0.01008
666,-0.0014,,,0.0098
667,-0.0014,,,0.0098
668,-0.0014,,,0.0098
669,-0.0014,,,0.0098
670,-0.0014,,,0.0098
671,-0.0014,,,0.0098
672,-0.0014,,,0.0098
673,-0.00168,,,0.00952
674,-0.00168,,,0.00952
675,-0.00168,,,0.00952
676,-0.00168,,,0.00952
677,-0.00168,,,0.00952
678,-0.00168,,,0.00952
679,-0.00168,,,0.00952
680,-0.00168,,,0.00952
681,-0.00168,,,0.00952
682,-0.00168,,,0.00952
683,-0.00168,,,0.00952
684,-0.00168,,,0.00952
685,-0.00168,,,0.00952
686,-0.0014,,,0.0098
687,-0.0014,,,0.0098
688,-0.0014,,,0.0098
689,-0.0014,,,0.0098
690,-0.0014,,,0.0098
691,-0.0014,,,0.0098
692,-0.00112,,,0.01008
693,-0.00112,,,0.01008
694,-0.00112,,,0.01008
695,-0.00112,,,0.01008
696,-0.00084,,,0.01036
697,-0.00084,,,0.01036
698,-0.00056,,,0.01064
699,-0.00056,,,0.01064
700,-0.00056,,,0.01064
701,-0.00028,,,0.01092
702,-0.00028,,,0.01092
703,0,,,0.0112
704,0,,,0.0112
705,0.00028,,,0.01148
706,0.00028,,,0.01148
707,0.00028,,,0.01148
708,0.00056,,,0.01176
709,0.00056,,,0.01176
710,0.00084,,,0.01204
711,0.00084,,,0.01204
712,0.00112,,,0.01232
713,0.00112,,,0.01232
714,0.0014,,,0.0126
715,0.0014,,,0.0126
716,0.00168,,,0.01288
717,0.00196,,,0.01316
718,0.00196,,,0.01316
719,0.00224,,,0.01344
720,0.00252,,,0.01372
721,0.00252,,,0.01372
722,0.0028,,,0.014
723,0.0028,,,0.014
724,0.0028,,,0.014
725,0.00308,,,0.01428
726,0.00308,,,0.01428
727,0.00336,,,0.01456
728,0.00364,,,0.01484
729,0.00364,,,0.01484
730,0.00392,,,0.01512
731,0.00392,,,0.01512
732,0.00392,,,0.01512
733,0.0042,,,0.0154
734,0.0042,,,0.0154
735,0.00448,,,0.01568
736,0.00448,,,0.01568
737,0.00448,,,0.01568
738,0.00476,,,0.01596
739,0.00476,,,0.01596
740,0.00504,,,0.01624
741,0.00504,,,0.01624
742,0.00504,,,0.01624
743,0.00504,,,0.01624
744,0.00532,,,0.01652
745,0.0056,,,0.0168
746,0.0056,,,0.0168
747,0.0056,,,0.0168
748,0.00588,,,0.01708
749,0.00588,,,0.01708
750,0.00588,,,0.01708
751,0.00616,,,0.01736
752,0.00616,,,0.01736
753,0.00616,,,0.01736
754,0.00616,,,0.01736
755,0.00644,,,0.01764
756,0.00644,,,0.01764
757,0.00644,,,0.01764
758,0.00644,,,0.01764
759,0.00644,,,0.01764
760,0.00644,,,0.01764
761,0.00644,,,0.01764
762,0.00644,,,0.01764
763,0.00644,,,0.01764
764,0.00644,,,0.01764
765,0.00672,,,0.01792
766,0.00672,,,0.01792
767,0.00672,,,0.01792
768,0.00672,,,0.01792
769,0.00672,,,0.01792
770,0.00672,,,0.01792
771,0.00672,,,0.01792
772,0.00672,,,0.01792
773,0.00672,,,0.01792
774,0.00672,,,0.01792
775,0.00672,,,0.01792
776,0.00672,,,0.01792
777,0.00672,,,0.01792
778,0.00672,,,0.01792
779,0.00672,,,0.01792
780,0.00672,,,0.01792
781,0.00672,,,0.01792
782,0.00672,,,0.01792
783,0.00672,,,0.01792
784,0.00672,,,0.01792
785,0.00672,,,0.01792
786,0.00672,,,0.01792
787,0.00672,,,0.01792
788,0.00672,,,0.01792
789,0.00672,,,0.01792
790,0.00672,,,0.01792
791,0.00672,,,0.01792
792,0.00672,,,0.01792
793,0.00672,,,0.01792
794,0.00672,,,0.01792
795,0.00672,,,0.01792
796,0.00672,,,0.01792
797,0.00672,,,0.01792
798,0.00672,,,0.01792
799,0.00672,,,0.01792
800,0.00672,,,0.01792
801,0.00672,,,0.01792
802,0.00644,,,0.01764
803,0.00644,,,0.01764
804,0.00644,,,0.01764
805,0.00644,,,0.01764
806,0.00644,,,0.01764
807,0.00644,,,0.01764
808,0.00616,,,0.01736
809,0.00616,,,0.01736
810,0.00616,,,0.01736
811,0.00616,,,0.01736
812,0.00588,,,0.01708
813,0.00588,,,0.01708
814,0.00588,,,0.01708
815,0.00588,,,0.01708
816,0.0056,,,0.0168
817,0.0056,,,0.0168
818,0.0056,,,0.0168
819,0.00532,,,0.01652
820,0.00532,,,0.01652
821,0.00532,,,0.01652
822,0.00504,,,0.01624
823,0.00504,,,0.01624
824,0.00504,,,0.01624
825,0.00476,,,0.01596
826,0.00476,,,0.01596
827,0.00476,,,0.01596
828,0.00448,,,0.01568
829,0.0042,,,0.0154
830,0.0042,,,0.0154
831,0.0042,,,0.0154
832,0.00392,,,0.01512
833,0.00392,,,0.01512
834,0.00364,,,0.01484
835,0.00364,,,0.01484
836,0.00336,,,0.01456
837,0.00336,,,0.01456
838,0.00308,,,0.01428
839,0.00308,,,0.01428
840,0.0028,,,0.014
841,0.0028,,,0.014
842,0.00252,,,0.01372
843,0.00252,,,0.01372
844,0.00252,,,0.01372
845,0.00224,,,0.01344
846,0.00224,,,0.01344
847,0.00224,,,0.01344
848,0.00196,,,0.01316
849,0.00196,,,0.01316
850,0.00196,,,0.01316
851,0.00168,,,0.01288
852,0.00168,,,0.01288
853,0.0014,,,0.0126
854,0.0014,,,0.0126
855,0.00112,,,0.01232
856,0.00112,,,0.01232
857,0.00112,,,0.01232
858,0.00084,,,0.01204
859,0.00084,,,0.01204
860,0.00084,,,0.01204
861,0.00056,,,0.01176
862,0.00056,,,0.01176
863,0.00028,,,0.01148
864,0.00028,,,0.01148
865,0.00028,,,0.01148
866,0,,,0.0112
867,0,,,0.0112
868,0,,,0.0112
869,-0.00028,,,0.01092
870,-0.00028,,,0.01092
871,-0.00028,,,0.01092
872,-0.00028,,,0.01092
873,-0.00028,,,0.01092
874,-0.00056,,,0.01064
875,-0.00056,,,0.01064
876,-0.00056,,,0.01064
877,-0.00056,,,0.01064
878,-0.00056,,,0.01064
879,-0.00056,,,0.01064
880,-0.00056,,,0.01064
881,-0.00056,,,0.01064
882,-0.00056,,,0.01064
883,-0.00056,,,0.01064
884,-0.00084,,,0.01036
885,-0.00056,,,0.01064
886,-0.00056,,,0.01064
887,-0.00056,,,0.01064
888,-0.00028,,,0.01092
889,-0.00028,,,0.01092
890,-0.00028,,,0.01092
891,-0.00028,,,0.01092
892,-0.00028,,,0.01092
893,-0.00028,,,0.01092
894,0,,,0.0112
895,0,,,0.0112
896,0.00028,,,0.01148
897,0.00028,,,0.01148
898,0.00028,,,0.01148
899,0.00028,,,0.01148
900,0.00056,,,0.01176
901,0.00056,,,0.01176
902,0.00084,,,0.01204
903,0.00084,,,0.01204
904,0.00112,,,0.01232
905,0.00112,,,0.01232
906,0.00112,,,0.01232
907,0.0014,,,0.0126
908,0.0014,,,0.0126
909,0.00168,,,0.01288
910,0.00168,,,0.01288
911,0.00196,,,0.01316
912,0.00224,,,0.01344
913,0.00224,,,0.01344
914,0.00252,,,0.01372
915,0.00252,,,0.01372
916,0.0028,,,0.014
917,0.0028,,,0.014
918,0.00308,,,0.01428
919,0.00336,,,0.01456
920,0.00336,,,0.01456
921,0.00364,,,0.01484
922,0.00364,,,0.01484
923,0.00364,,,0.01484
924,0.00392,,,0.01512
925,0.00392,,,0.01512
926,0.0042,,,0.0154
927,0.0042,,,0.0154
928,0.00448,,,0.01568
929,0.00476,,,0.01596
930,0.00476,,,0.01596
931,0.00504,,,0.01624
932,0.00504,,,0.01624
933,0.00532,,,0.01652
934,0.00532,,,0.01652
935,0.0056,,,0.0168
936,0.0056,,,0.0168
937,0.00588,,,0.01708
938,0.00588,,,0.01708
939,0.00616,,,0.01736
940,0.00616,,,0.01736
941,0.00644,,,0.01764
942,0.00644,,,0.01764
943,0.00672,,,0.01792
944,0.00672,,,0.01792
945,0.00672,,,0.01792
946,0.007,,,0.0182
947,0.007,,,0.0182
948,0.00728,,,0.01848
949,0.00728,,,0.01848
950,0.00756,,,0.01876
951,0.00756,,,0.01876
952,0.00784,,,0.01904
953,0.00784,,,0.01904
954,0.00784,,,0.01904
955,0.00812,,,0.01932
956,0.00812,,,0.01932
957,0.00812,,,0.01932
958,0.00812,,,0.01932
959,0.00812,,,0.01932
960,0.0084,,,0.0196
961,0.0084,,,0.0196
962,0.00868,,,0.01988
963,0.00868,,,0.01988
964,0.00868,,,0.01988
965,0.00868,,,0.01988
966,0.00896,,,0.02016
967,0.00896,,,0.02016
968,0.00896,,,0.02016
969,0.00896,,,0.02016
970,0.00896,,,0.02016
971,0.00924,,,0.02044
972,0.00924,,,0.02044
973,0.00924,,,0.02044
974,0.00924,,,0.02044
975,0.00924,,,0.02044
976,0.00924,,,0.02044
977,0.00924,,,0.02044
978,0.00952,,,0.02072
979,0.00952,,,0.02072
980,0.00952,,,0.02072
981,0.00952,,,0.02072
982,0.00952,,,0.02072
983,0.00952,,,0.02072
984,0.00952,,,0.02072
985,0.00952,,,0.02072
986,0.00952,,,0.02072
987,0.00952,,,0.02072
988,0.00952,,,0.02072
989,0.00952,,,0.02072
990,0.00952,,,0.02072
991,0.00952,,,0.02072
992,0.00952,,,0.02072
993,0.00952,,,0.02072
994,0.00952,,,0.02072
995,0.00952,,,0.02072
996,0.00952,,,0.02072
997,0.00952,,,0.02072
998,0.00952,,,0.02072
999,0.00952,,,0.02072
1000,0.00952,,,0.02072
1001,0.00952,,,0.02072
1002,0.0098,,,0.021
1003,0.0098,,,0.021
1004,0.0098,,,0.021
1005,0.00952,,,0.02072
1006,0.00952,,,0.02072
1007,0.00952,,,0.02072
1008,0.00924,,,0.02044
1009,0.00924,,,0.02044
1010,0.00924,,,0.02044
1011,0.00924,,,0.02044
1012,0.00924,,,0.02044
1013,0.00924,,,0.02044
1014,0.00896,,,0.02016
1015,0.00896,,,0.02016
1016,0.00868,,,0.01988
1017,0.00868,,,0.01988
1018,0.00868,,,0.01988
1019,0.00868,,,0.01988
1020,0.0084,,,0.0196
1021,0.0084,,,0.0196
1022,0.0084,,,0.0196
1023,0.0084,,,0.0196
1024,0.00812,,,0.01932
1025,0.00812,,,0.01932
1026,0.00784,,,0.01904
1027,0.00784,,,0.01904
1028,0.00784,,,0.01904
1029,0.00756,,,0.01876
1030,0.00756,,,0.01876
1031,0.00728,,,0.01848
1032,0.00728,,,0.01848
1033,0.007,,,0.0182
1034,0.007,,,0.0182
1035,0.007,,,0.0182
1036,0.00672,,,0.01792
1037,0.00672,,,0.01792
1038,0.00672,,,0.01792
1039,0.00644,,,0.01764
1040,0.00644,,,0.01764
1041,0.00644,,,0.01764
1042,0.00616,,,0.01736
1043,0.00616,,,0.01736
1044,0.00616,,,0.01736
1045,0.00588,,,0.01708
1046,0.00588,,,0.01708
1047,0.00588,,,0.01708
1048,0.0056,,,0.0168
1049,0.00532,,,0.01652
1050,0.00532,,,0.01652
1051,0.00532,,,0.01652
1052,0.00504,,,0.01624
1053,0.00504,,,0.01624
1054,0.00476,,,0.01596
1055,0.00476,,,0.01596
1056,0.00448,,,0.01568
1057,0.00448,,,0.01568
1058,0.0042,,,0.0154
1059,0.0042,,,0.0154
1060,0.00392,,,0.01512
1061,0.00392,,,0.01512
1062,0.00392,,,0.01512
1063,0.00392,,,0.01512
1064,0.00364,,,0.01484
1065,0.00336,,,0.01456
1066,0.00336,,,0.01456
1067,0.00308,,,0.01428
1068,0.00308,,,0.01428
1069,0.00308,,,0.01428
1070,0.0028,,,0.014
1071,0.0028,,,0.014
1072,0.0028,,,0.014
1073,0.0028,,,0.014
1074,0.00252,,,0.01372
1075,0.00252,,,0.01372
1076,0.00252,,,0.01372
1077,0.00252,,,0.01372
1078,0.00252,,,0.01372
1079,0.00252,,,0.01372
1080,0.00252,,,0.01372
1081,0.00224,,,0.01344
1082,0.00224,,,0.01344
1083,0.00224,,,0.01344
1084,0.00224,,,0.01344
1085,0.00224,,,0.01344
1086,0.00224,,,0.01344
1087,0.00224,,,0.01344
1088,0.00224,,,0.01344
1089,0.00224,,,0.01344
1090,0.00224,,,0.01344
1091,0.00224,,,0.01344
1092,0.00224,,,0.01344
1093,0.00224,,,0.01344
1094,0.00224,,,0.01344
1095,0.00224,,,0.01344
1096,0.00224,,,0.01344
